coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10,coeff_11,coeff_12,coeff_13,coeff_14,coeff_15,coeff_16,coeff_17,coeff_18,coeff_19,coeff_20,coeff_21,coeff_22,coeff_23,coeff_24,support_index,support_amplitude,a6,a18,t,r,label,experiment,holdout,abs_support_amplitude,a6_positive,a6_negative,a6_abs,a18_abs,support_nonzero_count,active_support_slots,paired_resonance,reverse_resonance,support_face,support_bucket,threshold_zone
0,0,0,0,0,0,70,0,0,0,0,0,119,0,0,0,0,0,120,0,0,0,0,0,0,12,119,70,120,24979,2,t=24979;r=2,igp24_synthetic,False,119,True,False,70,120,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,71,0,0,0,0,0,-129,0,0,0,0,0,120,0,0,0,0,0,0,12,-129,71,120,24979,4,t=24979;r=4,igp24_synthetic,True,129,True,False,71,120,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-123,120,0,0,0,0,0,0,17,-123,-72,120,25000,2,t=25000;r=2,igp24_synthetic,False,123,False,True,72,120,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,-123,0,0,0,0,0,120,0,0,0,0,0,0,12,-123,20,120,24979,2,t=24979;r=2,igp24_synthetic,False,123,True,False,20,120,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,-121,0,0,120,0,0,0,0,0,0,15,-121,71,120,25000,4,t=25000;r=4,igp24_synthetic,False,121,True,False,71,120,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,118,120,0,0,0,0,0,0,17,118,72,120,25000,6,t=25000;r=6,igp24_synthetic,True,118,True,False,72,120,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,108,0,0,120,0,0,0,0,0,0,15,108,20,120,25000,2,t=25000;r=2,igp24_synthetic,False,108,True,False,20,120,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,126,0,0,0,0,120,0,0,0,0,0,0,13,126,-30,120,25000,2,t=25000;r=2,igp24_synthetic,False,126,False,True,30,120,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,-103,120,0,0,0,0,0,0,17,-103,71,120,25000,4,t=25000;r=4,igp24_synthetic,False,103,True,False,71,120,1,17,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,110,0,0,0,0,0,0,-125,0,0,0,0,120,0,0,0,0,0,0,13,-125,110,120,25000,6,t=25000;r=6,igp24_synthetic,False,125,True,False,110,120,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,70,0,0,0,0,0,0,-133,0,0,0,0,120,0,0,0,0,0,0,13,-133,70,120,25000,2,t=25000;r=2,igp24_synthetic,False,133,True,False,70,120,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,116,120,0,0,0,0,0,0,17,116,20,120,25000,2,t=25000;r=2,igp24_synthetic,False,116,True,False,20,120,1,17,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-102,0,0,120,0,0,0,0,0,0,15,-102,-30,120,25000,2,t=25000;r=2,igp24_synthetic,False,102,False,True,30,120,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,133,0,0,0,0,120,0,0,0,0,0,0,13,133,72,120,25000,6,t=25000;r=6,igp24_synthetic,False,133,True,False,72,120,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,71,0,0,0,0,0,-111,0,0,0,0,0,120,0,0,0,0,0,0,12,-111,71,120,24979,4,t=24979;r=4,igp24_synthetic,True,111,True,False,71,120,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,70,0,0,0,0,0,0,120,0,0,0,0,120,0,0,0,0,0,0,13,120,70,120,25000,2,t=25000;r=2,igp24_synthetic,False,120,True,False,70,120,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,112,0,0,0,0,0,120,0,0,0,0,0,0,12,112,110,120,24979,6,t=24979;r=6,igp24_synthetic,False,112,True,False,110,120,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,137,0,0,35,0,0,0,0,0,0,15,137,-72,35,25000,2,t=25000;r=2,igp24_synthetic,False,137,False,True,72,35,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,104,-140,0,0,0,0,0,0,17,104,-90,-140,25000,2,t=25000;r=2,igp24_synthetic,False,104,False,True,90,140,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,103,0,0,0,0,0,-140,0,0,0,0,0,0,12,103,71,-140,24979,4,t=24979;r=4,igp24_synthetic,True,103,True,False,71,140,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,-100,0,0,-40,0,0,0,0,0,0,15,-100,71,-40,25000,4,t=25000;r=4,igp24_synthetic,False,100,True,False,71,40,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,129,-140,0,0,0,0,0,0,17,129,70,-140,25000,2,t=25000;r=2,igp24_synthetic,False,129,True,False,70,140,1,17,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,-140,0,0,0,0,0,0,12,120,0,-140,24979,2,t=24979;r=2,igp24_synthetic,False,120,False,False,0,140,1,12,False,False,x12_base,x12_base,low
0,0,0,0,0,0,-72,0,0,0,0,0,-129,0,0,0,0,0,0,0,0,0,0,0,0,12,-129,-72,0,24979,2,t=24979;r=2,igp24_synthetic,False,129,False,True,72,0,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,113,71,0,0,0,0,0,0,17,113,72,71,25000,6,t=25000;r=6,igp24_synthetic,True,113,True,False,72,71,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-30,0,0,0,0,0,0,-128,0,0,0,0,-40,0,0,0,0,0,0,13,-128,-30,-40,25000,2,t=25000;r=2,igp24_synthetic,False,128,False,True,30,40,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,0,119,0,0,0,0,35,0,0,0,0,0,0,13,119,110,35,25000,6,t=25000;r=6,igp24_synthetic,False,119,True,False,110,35,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,35,0,0,0,0,0,0,17,134,0,35,25000,2,t=25000;r=2,igp24_synthetic,False,134,False,False,0,35,1,17,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,-112,0,0,35,0,0,0,0,0,0,15,-112,70,35,25000,2,t=25000;r=2,igp24_synthetic,False,112,True,False,70,35,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,117,0,0,0,0,-40,0,0,0,0,0,0,13,117,71,-40,25000,4,t=25000;r=4,igp24_synthetic,False,117,True,False,71,40,1,13,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,70,0,0,0,0,0,0,-120,0,0,0,0,-40,0,0,0,0,0,0,13,-120,70,-40,25000,2,t=25000;r=2,igp24_synthetic,False,120,True,False,70,40,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,135,35,0,0,0,0,0,0,17,135,71,35,25000,4,t=25000;r=4,igp24_synthetic,False,135,True,False,71,35,1,17,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,20,0,0,0,0,0,0,140,0,0,0,0,35,0,0,0,0,0,0,13,140,20,35,25000,2,t=25000;r=2,igp24_synthetic,False,140,True,False,20,35,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,120,0,0,0,0,0,-40,0,0,0,0,0,0,12,120,20,-40,24979,2,t=24979;r=2,igp24_synthetic,False,120,True,False,20,40,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,-72,0,0,0,0,0,-138,0,0,0,0,0,120,0,0,0,0,0,0,12,-138,-72,120,24979,2,t=24979;r=2,igp24_synthetic,False,138,False,True,72,120,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,-30,0,0,0,0,0,-112,0,0,0,0,0,35,0,0,0,0,0,0,12,-112,-30,35,24979,2,t=24979;r=2,igp24_synthetic,False,112,False,True,30,35,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,139,0,0,0,0,-40,0,0,0,0,0,0,13,139,-30,-40,25000,2,t=25000;r=2,igp24_synthetic,False,139,False,True,30,40,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,15,96,85,0,25000,6,t=25000;r=6,igp24_synthetic,False,96,True,False,85,0,1,15,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,133,0,0,35,0,0,0,0,0,0,15,133,-90,35,25000,2,t=25000;r=2,igp24_synthetic,False,133,False,True,90,35,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,-114,0,0,0,0,0,-40,0,0,0,0,0,0,12,-114,71,-40,24979,4,t=24979;r=4,igp24_synthetic,True,114,True,False,71,40,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,-130,0,0,0,0,0,0,0,17,-130,71,0,25000,4,t=25000;r=4,igp24_synthetic,False,130,True,False,71,0,1,17,False,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,-137,0,0,35,0,0,0,0,0,0,15,-137,70,35,25000,2,t=25000;r=2,igp24_synthetic,False,137,True,False,70,35,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,0,-101,0,0,0,0,35,0,0,0,0,0,0,13,-101,20,35,25000,2,t=25000;r=2,igp24_synthetic,False,101,True,False,20,35,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,0,-105,0,0,0,0,35,0,0,0,0,0,0,13,-105,-90,35,25000,2,t=25000;r=2,igp24_synthetic,False,105,False,True,90,35,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-109,35,0,0,0,0,0,0,17,-109,0,35,25000,2,t=25000;r=2,igp24_synthetic,False,109,False,False,0,35,1,17,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,-106,0,0,35,0,0,0,0,0,0,15,-106,72,35,25000,6,t=25000;r=6,igp24_synthetic,False,106,True,False,72,35,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,-133,71,0,0,0,0,0,0,17,-133,110,71,25000,6,t=25000;r=6,igp24_synthetic,True,133,True,False,110,71,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-121,0,0,71,0,0,0,0,0,0,15,-121,-30,71,25000,2,t=25000;r=2,igp24_synthetic,False,121,False,True,30,71,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,-118,0,0,0,0,0,0,0,0,0,0,0,0,12,-118,-90,0,24979,2,t=24979;r=2,igp24_synthetic,False,118,False,True,90,0,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,-72,0,0,0,0,0,97,0,0,0,0,0,-140,0,0,0,0,0,0,12,97,-72,-140,24979,2,t=24979;r=2,igp24_synthetic,False,97,False,True,72,140,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,-118,-40,0,0,0,0,0,0,17,-118,-30,-40,25000,2,t=25000;r=2,igp24_synthetic,False,118,False,True,30,40,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,13,140,70,0,25000,2,t=25000;r=2,igp24_synthetic,False,140,True,False,70,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-72,0,0,0,0,0,-128,0,0,0,0,0,-40,0,0,0,0,0,0,12,-128,-72,-40,24979,2,t=24979;r=2,igp24_synthetic,False,128,False,True,72,40,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,140,0,0,120,0,0,0,0,0,0,15,140,70,120,25000,2,t=25000;r=2,igp24_synthetic,False,140,True,False,70,120,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,-109,0,0,0,0,0,0,0,0,0,0,0,13,-109,70,0,25000,2,t=25000;r=2,igp24_synthetic,False,109,True,False,70,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,119,0,0,-140,0,0,0,0,0,0,15,119,-30,-140,25000,2,t=25000;r=2,igp24_synthetic,False,119,False,True,30,140,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,-107,0,0,0,0,120,0,0,0,0,0,0,13,-107,0,120,25000,2,t=25000;r=2,igp24_synthetic,False,107,False,False,0,120,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,130,0,0,35,0,0,0,0,0,0,15,130,71,35,25000,4,t=25000;r=4,igp24_synthetic,False,130,True,False,71,35,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,102,0,0,120,0,0,0,0,0,0,15,102,71,120,25000,4,t=25000;r=4,igp24_synthetic,False,102,True,False,71,120,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-140,120,0,0,0,0,0,0,17,-140,-72,120,25000,2,t=25000;r=2,igp24_synthetic,False,140,False,True,72,120,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,102,0,0,0,0,0,35,0,0,0,0,0,0,12,102,85,35,24979,6,t=24979;r=6,igp24_synthetic,False,102,True,False,85,35,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,85,0,0,0,0,0,-115,0,0,0,0,0,-40,0,0,0,0,0,0,12,-115,85,-40,24979,6,t=24979;r=6,igp24_synthetic,False,115,True,False,85,40,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,20,0,0,0,0,0,0,-104,0,0,0,0,0,0,0,0,0,0,0,13,-104,20,0,25000,2,t=25000;r=2,igp24_synthetic,False,104,True,False,20,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,-131,0,0,0,0,0,0,0,0,0,0,0,13,-131,0,0,25000,2,t=25000;r=2,igp24_synthetic,False,131,False,False,0,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,0,114,0,0,0,0,120,0,0,0,0,0,0,13,114,20,120,25000,2,t=25000;r=2,igp24_synthetic,False,114,True,False,20,120,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,13,124,0,0,25000,2,t=25000;r=2,igp24_synthetic,False,124,False,False,0,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,-98,0,0,35,0,0,0,0,0,0,15,-98,72,35,25000,6,t=25000;r=6,igp24_synthetic,False,98,True,False,72,35,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,70,0,0,0,0,0,0,109,0,0,0,0,120,0,0,0,0,0,0,13,109,70,120,25000,2,t=25000;r=2,igp24_synthetic,False,109,True,False,70,120,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,101,35,0,0,0,0,0,0,17,101,71,35,25000,4,t=25000;r=4,igp24_synthetic,False,101,True,False,71,35,1,17,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,-90,0,0,0,0,0,0,-130,0,0,0,0,71,0,0,0,0,0,0,13,-130,-90,71,25000,2,t=25000;r=2,igp24_synthetic,False,130,False,True,90,71,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,17,136,85,0,25000,6,t=25000;r=6,igp24_synthetic,True,136,True,False,85,0,1,17,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,20,0,0,0,0,0,140,0,0,0,0,0,-40,0,0,0,0,0,0,12,140,20,-40,24979,2,t=24979;r=2,igp24_synthetic,False,140,True,False,20,40,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,20,0,0,0,0,0,0,-109,0,0,0,0,71,0,0,0,0,0,0,13,-109,20,71,25000,2,t=25000;r=2,igp24_synthetic,False,109,True,False,20,71,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,-123,0,0,0,0,0,35,0,0,0,0,0,0,12,-123,85,35,24979,6,t=24979;r=6,igp24_synthetic,False,123,True,False,85,35,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,71,0,0,0,0,0,0,12,126,0,71,24979,2,t=24979;r=2,igp24_synthetic,False,126,False,False,0,71,1,12,False,False,x12_base,x12_base,low
0,0,0,0,0,0,71,0,0,0,0,0,101,0,0,0,0,0,71,0,0,0,0,0,0,12,101,71,71,24979,4,t=24979;r=4,igp24_synthetic,True,101,True,False,71,71,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,-140,0,0,0,0,0,0,15,125,0,-140,25000,2,t=25000;r=2,igp24_synthetic,False,125,False,False,0,140,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,-136,0,0,0,0,0,0,0,17,-136,-90,0,25000,2,t=25000;r=2,igp24_synthetic,False,136,False,True,90,0,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,13,100,71,0,25000,4,t=25000;r=4,igp24_synthetic,False,100,True,False,71,0,1,13,False,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,20,0,0,0,0,0,134,0,0,0,0,0,35,0,0,0,0,0,0,12,134,20,35,24979,2,t=24979;r=2,igp24_synthetic,False,134,True,False,20,35,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,110,0,0,0,0,0,0,105,0,0,0,0,71,0,0,0,0,0,0,13,105,110,71,25000,6,t=25000;r=6,igp24_synthetic,False,105,True,False,110,71,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,106,0,0,-140,0,0,0,0,0,0,15,106,-72,-140,25000,2,t=25000;r=2,igp24_synthetic,False,106,False,True,72,140,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,-101,0,0,0,0,0,0,0,0,0,15,-101,70,0,25000,2,t=25000;r=2,igp24_synthetic,False,101,True,False,70,0,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,13,138,71,0,25000,4,t=25000;r=4,igp24_synthetic,False,138,True,False,71,0,1,13,False,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,-72,0,0,0,0,0,-111,0,0,0,0,0,71,0,0,0,0,0,0,12,-111,-72,71,24979,2,t=24979;r=2,igp24_synthetic,False,111,False,True,72,71,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,97,120,0,0,0,0,0,0,17,97,110,120,25000,6,t=25000;r=6,igp24_synthetic,True,97,True,False,110,120,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,71,0,0,0,0,0,0,-96,0,0,0,0,120,0,0,0,0,0,0,13,-96,71,120,25000,4,t=25000;r=4,igp24_synthetic,False,96,True,False,71,120,1,13,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,-100,0,0,120,0,0,0,0,0,0,15,-100,-72,120,25000,2,t=25000;r=2,igp24_synthetic,False,100,False,True,72,120,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,116,0,0,35,0,0,0,0,0,0,15,116,-30,35,25000,2,t=25000;r=2,igp24_synthetic,False,116,False,True,30,35,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,13,128,-30,0,25000,2,t=25000;r=2,igp24_synthetic,False,128,False,True,30,0,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,-132,0,0,0,0,0,-40,0,0,0,0,0,0,12,-132,70,-40,24979,2,t=24979;r=2,igp24_synthetic,False,132,True,False,70,40,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,134,-40,0,0,0,0,0,0,17,134,20,-40,25000,2,t=25000;r=2,igp24_synthetic,False,134,True,False,20,40,1,17,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,-103,0,0,71,0,0,0,0,0,0,15,-103,20,71,25000,2,t=25000;r=2,igp24_synthetic,False,103,True,False,20,71,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139,71,0,0,0,0,0,0,17,-139,0,71,25000,2,t=25000;r=2,igp24_synthetic,False,139,False,False,0,71,1,17,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,13,132,70,0,25000,2,t=25000;r=2,igp24_synthetic,False,132,True,False,70,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,15,139,-72,0,25000,2,t=25000;r=2,igp24_synthetic,False,139,False,True,72,0,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,-95,-140,0,0,0,0,0,0,17,-95,110,-140,25000,6,t=25000;r=6,igp24_synthetic,True,95,True,False,110,140,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-30,0,0,0,0,0,-113,0,0,0,0,0,35,0,0,0,0,0,0,12,-113,-30,35,24979,2,t=24979;r=2,igp24_synthetic,False,113,False,True,30,35,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,-130,-140,0,0,0,0,0,0,17,-130,110,-140,25000,6,t=25000;r=6,igp24_synthetic,True,130,True,False,110,140,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,20,0,0,0,0,0,0,-115,0,0,0,0,35,0,0,0,0,0,0,13,-115,20,35,25000,2,t=25000;r=2,igp24_synthetic,False,115,True,False,20,35,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,0,-106,0,0,0,0,0,0,0,0,0,0,0,13,-106,20,0,25000,2,t=25000;r=2,igp24_synthetic,False,106,True,False,20,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-111,0,0,120,0,0,0,0,0,0,15,-111,-30,120,25000,2,t=25000;r=2,igp24_synthetic,False,111,False,True,30,120,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,17,138,-72,0,25000,2,t=25000;r=2,igp24_synthetic,False,138,False,True,72,0,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,-114,35,0,0,0,0,0,0,17,-114,-90,35,25000,2,t=25000;r=2,igp24_synthetic,False,114,False,True,90,35,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,105,0,0,0,0,0,35,0,0,0,0,0,0,12,105,-30,35,24979,2,t=24979;r=2,igp24_synthetic,False,105,False,True,30,35,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,70,0,0,0,0,0,0,140,0,0,0,0,71,0,0,0,0,0,0,13,140,70,71,25000,2,t=25000;r=2,igp24_synthetic,False,140,True,False,70,71,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,-128,0,0,0,0,-40,0,0,0,0,0,0,13,-128,70,-40,25000,2,t=25000;r=2,igp24_synthetic,False,128,True,False,70,40,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,0,-128,0,0,0,0,35,0,0,0,0,0,0,13,-128,20,35,25000,2,t=25000;r=2,igp24_synthetic,False,128,True,False,20,35,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,-134,0,0,0,0,0,71,0,0,0,0,0,0,12,-134,-90,71,24979,2,t=24979;r=2,igp24_synthetic,False,134,False,True,90,71,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,139,-40,0,0,0,0,0,0,17,139,85,-40,25000,6,t=25000;r=6,igp24_synthetic,True,139,True,False,85,40,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,85,0,0,0,0,0,-115,0,0,0,0,0,-40,0,0,0,0,0,0,12,-115,85,-40,24979,6,t=24979;r=6,igp24_synthetic,False,115,True,False,85,40,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,85,0,0,0,0,0,0,115,0,0,0,0,120,0,0,0,0,0,0,13,115,85,120,25000,6,t=25000;r=6,igp24_synthetic,False,115,True,False,85,120,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-30,0,0,0,0,0,0,-115,0,0,0,0,71,0,0,0,0,0,0,13,-115,-30,71,25000,2,t=25000;r=2,igp24_synthetic,False,115,False,True,30,71,1,13,False,True,x13_x15_x17,x13_x15_x17,low
