domain_name,law_statement,law,run,experiment,description,status,t,r,label,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10,coeff_11,coeff_12,coeff_13,coeff_14,coeff_15,coeff_16,coeff_17,coeff_18,coeff_19,coeff_20,coeff_21,coeff_22,coeff_23,coeff_24,domain,support_index,support_amplitude,a6,a18,abs_support_amplitude,a6_positive,a6_negative,a6_abs,a18_abs,support_nonzero_count,active_support_slots,paired_resonance,reverse_resonance,support_face,support_bucket,threshold_zone,variable_count,depth,symmetry,repeated_variables,idempotence_indicator,projection_indicator,affine_indicator,diagonal_indicator,implication_true,proof_found,countermodel_found,object_count,colors,connected_components,translation_detected,rotation_detected,hole_count,task_family,successful_solver,grid_size,wall_density,branch_factor,corridor_width,graph_nodes,skeleton_nodes,distance_entropy,best_representation,rule,rule_density,transition_count,local_entropy,mirror_asymmetry,quiescent_zero,quiescent_one,wolfram_class,control_parameter,lattice_size,temperature,coupling,noise,effective_control,phase,outbreak
PHASE,if effective_control >= 0.3751010948622701 then phase = supercritical,phase_effective_control_>=_0.3751010948622701,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518160389426711,64.0,1.731332087152817,1.2695740145297376,0.14849563384460698,0.3799634805224382,critical,0.0
PHASE,if effective_control >= 0.3751010948622701 then phase = supercritical,phase_effective_control_>=_0.3751010948622701,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40578312515098003,16.0,1.6821967271946154,1.5779204088297376,0.04119767525793237,0.38062936657964774,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8976776081085488,48.0,3.032693112826223,1.0886069965021672,0.08874414337171366,0.3222278313151208,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6743897148867628,64.0,2.552615637153795,1.1957365401250508,0.039939940649601845,0.3159082835023909,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3804753706433236,16.0,2.337553412495936,1.9115014628639027,0.17850180905823534,0.3111283890586449,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6723868184112788,64.0,3.4711012416918074,1.6196892189943355,0.1719596280243383,0.3137499038327807,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962254896951086,24.0,1.8224279350270183,0.5995011095276565,0.06281737593934883,0.3165408449262189,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48747618451232033,32.0,2.2981478124059933,1.4936739118705122,0.03694985802882263,0.3168336064084275,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36865951833725275,16.0,1.779693816253923,1.5919423872421057,0.15102893672613651,0.3297672376794928,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4611674403746019,16.0,2.176230609791314,1.4713685015892062,0.08096299722514742,0.3117993298471138,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9211104104503268,48.0,3.2626106418204492,1.156559891121036,0.11257130688932669,0.3265235950516189,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5675311256769149,64.0,2.412066113217815,1.3560674800244201,0.07562183552002079,0.31906691910920226,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7306918473143995,48.0,3.41020196778609,1.4759410950467848,0.047523981664016474,0.3162446492772128,critical,0.0
PHASE,if effective_control <= 0.3297672376794928 then phase = subcritical,phase_effective_control_<=_0.3297672376794928,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39826528424639107,64.0,1.1252098560461496,0.8817146361540102,0.16440314455944485,0.31208074503186517,critical,0.0
PHASE,if control_parameter <= 0.3771016008624162 then phase = subcritical,phase_control_parameter_<=_0.3771016008624162,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3757000414797116,64.0,1.5249020299225098,1.7360026979642642,0.04151680267299089,0.4277102875043118,supercritical,1.0
PHASE,if control_parameter <= 0.3771016008624162 then phase = subcritical,phase_control_parameter_<=_0.3771016008624162,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19341604794630696,16.0,0.7783375058535296,1.903061439008332,0.06572411965649802,0.4729087571443212,supercritical,1.0
PHASE,if control_parameter <= 0.3771016008624162 then phase = subcritical,phase_control_parameter_<=_0.3771016008624162,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3734137990608779,48.0,0.6049325687758533,0.6053465132441604,0.02839263008833264,0.3736693194022997,critical,0.0
PHASE,if control_parameter <= 0.3771016008624162 then phase = subcritical,phase_control_parameter_<=_0.3771016008624162,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36865951833725275,16.0,1.779693816253923,1.5919423872421057,0.15102893672613651,0.3297672376794928,critical,0.0
PHASE,if control_parameter <= 0.3771016008624162 then phase = subcritical,phase_control_parameter_<=_0.3771016008624162,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34322002467548396,48.0,0.5831980746522832,1.1806558838853267,0.010174858725976692,0.6948320977259431,supercritical,1.0
PHASE,if control_parameter <= 0.3771016008624162 then phase = subcritical,phase_control_parameter_<=_0.3771016008624162,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29743782857860557,16.0,0.9128184467583943,1.3157157116628209,0.15442692957065796,0.4287201093420994,supercritical,0.0
PHASE,if control_parameter <= 0.3771016008624162 then phase = subcritical,phase_control_parameter_<=_0.3771016008624162,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3554690585371747,16.0,1.0966550331293727,1.1453682734312118,0.05811958577224316,0.37125893698142665,critical,0.0
PHASE,if control_parameter <= 0.3771016008624162 then phase = subcritical,phase_control_parameter_<=_0.3771016008624162,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31100248390249663,32.0,0.9759286961149745,1.6342058933648724,0.07727132163721526,0.5207778950120119,supercritical,1.0
PHASE,if control_parameter <= 0.3757000414797116 then phase = subcritical,phase_control_parameter_<=_0.3757000414797116,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3757000414797116,64.0,1.5249020299225098,1.7360026979642642,0.04151680267299089,0.4277102875043118,supercritical,1.0
PHASE,if control_parameter <= 0.3757000414797116 then phase = subcritical,phase_control_parameter_<=_0.3757000414797116,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19341604794630696,16.0,0.7783375058535296,1.903061439008332,0.06572411965649802,0.4729087571443212,supercritical,1.0
PHASE,if control_parameter <= 0.3757000414797116 then phase = subcritical,phase_control_parameter_<=_0.3757000414797116,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3734137990608779,48.0,0.6049325687758533,0.6053465132441604,0.02839263008833264,0.3736693194022997,critical,0.0
PHASE,if control_parameter <= 0.3757000414797116 then phase = subcritical,phase_control_parameter_<=_0.3757000414797116,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36865951833725275,16.0,1.779693816253923,1.5919423872421057,0.15102893672613651,0.3297672376794928,critical,0.0
PHASE,if control_parameter <= 0.3757000414797116 then phase = subcritical,phase_control_parameter_<=_0.3757000414797116,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34322002467548396,48.0,0.5831980746522832,1.1806558838853267,0.010174858725976692,0.6948320977259431,supercritical,1.0
PHASE,if control_parameter <= 0.3757000414797116 then phase = subcritical,phase_control_parameter_<=_0.3757000414797116,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29743782857860557,16.0,0.9128184467583943,1.3157157116628209,0.15442692957065796,0.4287201093420994,supercritical,0.0
PHASE,if control_parameter <= 0.3757000414797116 then phase = subcritical,phase_control_parameter_<=_0.3757000414797116,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3554690585371747,16.0,1.0966550331293727,1.1453682734312118,0.05811958577224316,0.37125893698142665,critical,0.0
PHASE,if control_parameter <= 0.3757000414797116 then phase = subcritical,phase_control_parameter_<=_0.3757000414797116,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31100248390249663,32.0,0.9759286961149745,1.6342058933648724,0.07727132163721526,0.5207778950120119,supercritical,1.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8976776081085488,48.0,3.032693112826223,1.0886069965021672,0.08874414337171366,0.3222278313151208,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6743897148867628,64.0,2.552615637153795,1.1957365401250508,0.039939940649601845,0.3159082835023909,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3804753706433236,16.0,2.337553412495936,1.9115014628639027,0.17850180905823534,0.3111283890586449,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6723868184112788,64.0,3.4711012416918074,1.6196892189943355,0.1719596280243383,0.3137499038327807,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962254896951086,24.0,1.8224279350270183,0.5995011095276565,0.06281737593934883,0.3165408449262189,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48747618451232033,32.0,2.2981478124059933,1.4936739118705122,0.03694985802882263,0.3168336064084275,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36865951833725275,16.0,1.779693816253923,1.5919423872421057,0.15102893672613651,0.3297672376794928,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4611674403746019,16.0,2.176230609791314,1.4713685015892062,0.08096299722514742,0.3117993298471138,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9211104104503268,48.0,3.2626106418204492,1.156559891121036,0.11257130688932669,0.3265235950516189,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5675311256769149,64.0,2.412066113217815,1.3560674800244201,0.07562183552002079,0.31906691910920226,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7306918473143995,48.0,3.41020196778609,1.4759410950467848,0.047523981664016474,0.3162446492772128,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39826528424639107,64.0,1.1252098560461496,0.8817146361540102,0.16440314455944485,0.31208074503186517,critical,0.0
PHASE,if effective_control <= 0.3426612402313805 then phase = subcritical,phase_effective_control_<=_0.3426612402313805,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5641428252141133,48.0,3.2523851065256997,1.97550383431569,0.06406658424077728,0.3426612402313805,critical,0.0
PHASE,if effective_control >= 0.3736693194022997 then phase = supercritical,phase_effective_control_>=_0.3736693194022997,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39607069425150354,16.0,1.4677915150811063,1.438584267231802,0.09126284926983443,0.38818937404083964,critical,0.0
PHASE,if effective_control >= 0.3736693194022997 then phase = supercritical,phase_effective_control_>=_0.3736693194022997,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3734137990608779,48.0,0.6049325687758533,0.6053465132441604,0.02839263008833264,0.3736693194022997,critical,0.0
PHASE,if effective_control >= 0.3736693194022997 then phase = supercritical,phase_effective_control_>=_0.3736693194022997,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9810570073069688,64.0,2.3109922734791013,0.8886595523654415,0.1625488859001327,0.3772516641286272,critical,0.0
PHASE,if effective_control >= 0.3736693194022997 then phase = supercritical,phase_effective_control_>=_0.3736693194022997,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6540246864242001,32.0,1.207630214512407,0.7007578593540758,0.08507675324541691,0.37951430306701267,critical,0.0
PHASE,if effective_control >= 0.3736693194022997 then phase = supercritical,phase_effective_control_>=_0.3736693194022997,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6562939789977983,16.0,2.4463029470952184,1.4386792402212953,0.15678757219885522,0.3859687632668383,critical,0.0
PHASE,if effective_control >= 0.3736693194022997 then phase = supercritical,phase_effective_control_>=_0.3736693194022997,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4199473851441521,16.0,1.2859467875298665,1.1486201962455271,0.017624754171159752,0.3751010948622701,critical,0.0
PHASE,if effective_control >= 0.3736693194022997 then phase = supercritical,phase_effective_control_>=_0.3736693194022997,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518160389426711,64.0,1.731332087152817,1.2695740145297376,0.14849563384460698,0.3799634805224382,critical,0.0
PHASE,if effective_control >= 0.3736693194022997 then phase = supercritical,phase_effective_control_>=_0.3736693194022997,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40578312515098003,16.0,1.6821967271946154,1.5779204088297376,0.04119767525793237,0.38062936657964774,critical,0.0
PHASE,if control_parameter <= 0.3865804317765079 then phase = subcritical,phase_control_parameter_<=_0.3865804317765079,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3804753706433236,16.0,2.337553412495936,1.9115014628639027,0.17850180905823534,0.3111283890586449,critical,0.0
PHASE,if control_parameter <= 0.3865804317765079 then phase = subcritical,phase_control_parameter_<=_0.3865804317765079,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3757000414797116,64.0,1.5249020299225098,1.7360026979642642,0.04151680267299089,0.4277102875043118,supercritical,1.0
PHASE,if control_parameter <= 0.3865804317765079 then phase = subcritical,phase_control_parameter_<=_0.3865804317765079,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19341604794630696,16.0,0.7783375058535296,1.903061439008332,0.06572411965649802,0.4729087571443212,supercritical,1.0
PHASE,if control_parameter <= 0.3865804317765079 then phase = subcritical,phase_control_parameter_<=_0.3865804317765079,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3734137990608779,48.0,0.6049325687758533,0.6053465132441604,0.02839263008833264,0.3736693194022997,critical,0.0
PHASE,if control_parameter <= 0.3865804317765079 then phase = subcritical,phase_control_parameter_<=_0.3865804317765079,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHASE,-1,0.0,0,0,0.0,False,False,0,0,0,,False,False,none,other,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36865951833725275,16.0,1.779693816253923,1.5919423872421057,0.15102893672613651,0.3297672376794928,critical,0.0
